File Type,Content Git Url,Published Url
Content,structured/2020/biztalk/Batches/GetBatches.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/batches/getbatches?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Batches/GetBatches.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/batches/getbatches?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Batches/SendControlMessage.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/batches/sendcontrolmessage?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Batches/SendControlMessage.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/batches/sendcontrolmessage?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Batches/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/batches/update?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Batches/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/batches/update?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/BusinessProfiles.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/businessprofiles?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/BusinessProfiles.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/businessprofiles?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/BusinessProfiles/AddBusinessIdentity.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/businessprofiles/addbusinessidentity?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/BusinessProfiles/AddBusinessIdentity.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/businessprofiles/addbusinessidentity?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/BusinessProfiles/Create.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/businessprofiles/create?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/BusinessProfiles/Create.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/businessprofiles/create?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/BusinessProfiles/Delete.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/businessprofiles/delete?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/BusinessProfiles/Delete.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/businessprofiles/delete?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/BusinessProfiles/DeleteBusinessIdentity.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/businessprofiles/deletebusinessidentity?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/BusinessProfiles/DeleteBusinessIdentity.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/businessprofiles/deletebusinessidentity?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/BusinessProfiles/GetBusinessProfile.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/businessprofiles/getbusinessprofile?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/BusinessProfiles/GetBusinessProfile.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/businessprofiles/getbusinessprofile?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/BusinessProfiles/GetBusinessProfiles.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/businessprofiles/getbusinessprofiles?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/BusinessProfiles/GetBusinessProfiles.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/businessprofiles/getbusinessprofiles?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/BusinessProfiles/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/businessprofiles/update?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/BusinessProfiles/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/businessprofiles/update?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/BusinessProfiles/UpdateBusinessIdentity.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/businessprofiles/updatebusinessidentity?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/BusinessProfiles/UpdateBusinessIdentity.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/businessprofiles/updatebusinessidentity?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/FallbackSettings.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/fallbacksettings?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/FallbackSettings.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/fallbacksettings?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/FallbackSettings/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/fallbacksettings/get?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/FallbackSettings/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/fallbacksettings/get?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/FallbackSettings/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/fallbacksettings/update?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/FallbackSettings/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/fallbacksettings/update?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Group.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/group?view=rest-biztalk-2020&branch=master
Content,structured/2020/biztalk/Group/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/group/get?view=rest-biztalk-2020&branch=master
Content,structured/2020/biztalk/Group/GetGroupSettings.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/group/getgroupsettings?view=rest-biztalk-2020&branch=master
Content,structured/2020/biztalk/Group/Put.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/group/put?view=rest-biztalk-2020&branch=master
Content,structured/2020/biztalk/HostInstances.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/hostinstances?view=rest-biztalk-2020&branch=master
Content,structured/2020/biztalk/HostInstances/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/hostinstances/get?view=rest-biztalk-2020&branch=master
Content,structured/2020/biztalk/HostInstances/GetHostInstanceSettings.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/hostinstances/gethostinstancesettings?view=rest-biztalk-2020&branch=master
Content,structured/2020/biztalk/HostInstances/Put.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/hostinstances/put?view=rest-biztalk-2020&branch=master
Content,structured/2020/biztalk/HostInstances/StartHostInstance.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/hostinstances/starthostinstance?view=rest-biztalk-2020&branch=master
Content,structured/2020/biztalk/HostInstances/StopHostInstance.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/hostinstances/stophostinstance?view=rest-biztalk-2020&branch=master
Content,structured/2020/biztalk/Hosts.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/hosts?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Hosts.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/hosts?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Hosts/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/hosts/get?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Hosts/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/hosts/get?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Hosts/GetHostSettings.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/hosts/gethostsettings?view=rest-biztalk-2020&branch=master
Content,structured/2020/biztalk/Hosts/Put.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/hosts/put?view=rest-biztalk-2020&branch=master
Content,structured/2020/biztalk/OperationalData.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/OperationalData.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/OperationalData/GetAS2StatusRecords.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/getas2statusrecords?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/OperationalData/GetAS2StatusRecords.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/getas2statusrecords?view=rest-biztalk-2016&branch=master
